video,prompt,audio_emb
c8a82224bdacb7c83eabfeb9c090e9fe_cfr25.mp4,"The video captures a serene and intimate moment between two individuals, a young woman with dark skin tone and hoop earrings, wearing a denim jacket over a yellow garment, and a partially visible person in a white garment, engaged in a calm conversation in a lush outdoor setting, likely a park or garden during late afternoon or early evening.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/c8a82224bdacb7c83eabfeb9c090e9fe.pt
8bfeab417c96c6518794e29f68768e7a_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/8bfeab417c96c6518794e29f68768e7a.pt
cf809fb4dcfababfa5e795f5856e7f04_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/cf809fb4dcfababfa5e795f5856e7f04.pt
096c128b1a7805bf65d3f930da7acdef_cfr25.mp4,"A young Caucasian man with short curly hair and glasses is seen standing in a professional setting, dressed in a brown tweed jacket, white shirt, and blue striped tie, engaged in a focused conversation. He is surrounded by a formal environment, with a wooden door and a framed artwork in the background, suggesting a meeting room or office.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/096c128b1a7805bf65d3f930da7acdef.pt
6525af3def0170321e429fb5d58f3041_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/6525af3def0170321e429fb5d58f3041.pt
7b7a4367e7618387d3966818a2a1558d_cfr25.mp4,"A middle-aged man, dressed in a dark suit, light-colored shirt, and dark tie, stands in a dimly lit, possibly indoor environment, his serious expression and upright posture suggesting a moment of contemplation. He is the only person visible in the video, his short, neatly styled hair and fair skin tone standing out against the indistinct background.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/7b7a4367e7618387d3966818a2a1558d.pt
9035a9685f1d11d74d6e1b6127a5150a_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/9035a9685f1d11d74d6e1b6127a5150a.pt
bf79c078d8c224f480ced67ad7271fb4_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/bf79c078d8c224f480ced67ad7271fb4.pt
84dc723cffc79e87300ddb16617927ca_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/84dc723cffc79e87300ddb16617927ca.pt
dcbc2932c1f8e423af16282938f64ff0_cfr25.mp4,"The video shows a man in his thirties or forties, with red hair and fair skin, gesturing animatedly in a warm and inviting kitchen setting. He is wearing a casual, buttoned-up shirt and appears to be engaged in a conversation or explanation, surrounded by a cozy atmosphere with natural light, colorful artwork, and a vase of flowers.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/dcbc2932c1f8e423af16282938f64ff0.pt
b9d1bf346a040a6c7d7c3269f35a4492_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/b9d1bf346a040a6c7d7c3269f35a4492.pt
847e96c724480629e7f052f985c181ed_cfr25.mp4,"A young man with curly hair and a red t-shirt is seen in various settings, initially looking surprised or mildly alarmed in a room with a blurred figure in the background, before shifting to a contemplative expression in a doorway and finally relaxing in a casual room with a white door and a visible poster. He is the only person visible in the video, with the blurred figures remaining in the background throughout.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/847e96c724480629e7f052f985c181ed.pt
9d110639c7afdf5236b2454672bdfb16_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/9d110639c7afdf5236b2454672bdfb16.pt
82887dd516f342fbd156ea4fd59d8af1_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/82887dd516f342fbd156ea4fd59d8af1.pt
a190578371da4f37e98d84c3754cd91c_cfr25.mp4,"A young woman, likely in her late teens or early twenties, wearing a blue school uniform with a ""CHILTON"" badge, sits upright in a daytime indoor setting, possibly a classroom or office, with a wooden door and brass doorknob visible in the background. She has light brown hair pulled back and fair skin, engaged in a conversation or listening intently with a focused gaze and slightly open mouth.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/a190578371da4f37e98d84c3754cd91c.pt
1e884955c8065f141c90b297995c2c5e_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/1e884955c8065f141c90b297995c2c5e.pt
da7ee04806d28a8488a8e820e5434e00_cfr25.mp4,"The video shows a single woman with long, wavy red hair and fair skin, dressed in a sleeveless dress with intricate detailing and large earrings, sitting in an elegant indoor setting with warm lighting and a decorative mirror frame in the background. She appears relaxed, with a slight smile, as she engages in a quiet conversation or contemplation.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/da7ee04806d28a8488a8e820e5434e00.pt
751896e9cef0efeaed3c36bfad942ebf_cfr25.mp4,"The video shows two people, a young woman with dark hair and an older man in a patterned robe, interacting in a dimly lit room with a snowy scene visible through a window. The woman is seen in three different outfits - a green jacket, a green hoodie, and again in the green jacket - as she transitions from yelling to looking distressed and then surprised, while the older man consistently wears the patterned robe and displays a concerned expression.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/751896e9cef0efeaed3c36bfad942ebf.pt
75de9a18c14de93802401aa978adfea1_cfr25.mp4,"The video shows a single male figure, a man in his later years with gray hair and a beard, dressed in a dark suit, white shirt, and patterned tie, standing in a dimly lit, historically-inspired setting with arched architectural elements, exuding a somber and reflective atmosphere as he maintains a contemplative posture.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/75de9a18c14de93802401aa978adfea1.pt
9053aab505ad6ba5d6daa4e3c9da1af0_cfr25.mp4,"The video shows a middle-aged individual, possibly of East Asian descent, wearing a brown leather jacket over a teal garment with purple accents, subtly shifting their posture and making gentle hand gestures as they engage in a conversation in a calm and casual indoor setting with a room featuring greenery and decorative items.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/9053aab505ad6ba5d6daa4e3c9da1af0.pt
69179bf209db0e78a20192dd4d188e59_cfr25.mp4,"The video shows a single law enforcement officer, a dark-skinned individual with a short black haircut, dressed in a dark police uniform with visible badges and patches, standing upright in a dimly lit indoor setting, possibly an office or room with a brick wall, with a focused and serious atmosphere.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/69179bf209db0e78a20192dd4d188e59.pt
242a5ed986666c7ceb79def74c97aba3_cfr25.mp4,"In this scene from a television show or movie, a woman with straight black bangs and a serious expression is engaged in a conversation with a man whose back is to the camera, both of them in a professional setting with a brick wall and window blinds. The woman, dressed in a light-colored blouse, is the sole focus of the shot, while the man's presence is felt through their conversation.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/242a5ed986666c7ceb79def74c97aba3.pt
078508b948077ea238d581cae37008db_cfr25.mp4,"The video shows a single person sitting in a serene desert landscape, wearing a white hat, light-colored suit, and green tie, gazing contemplatively into the distance. The individual is situated in a vast, flat expanse with rocky formations in the background, surrounded by a clear blue sky and warm, late-morning sunlight.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/078508b948077ea238d581cae37008db.pt
2398b52361d194a60ed1c248c87c2f5d_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/2398b52361d194a60ed1c248c87c2f5d.pt
21d3470ad9cfa2bfee6c88e92c80873b_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/21d3470ad9cfa2bfee6c88e92c80873b.pt
6a178fd4cc8ead65018c35517c75f1d1_cfr25.mp4,"The video shows two individuals, a young man with light brown hair and glasses, wearing a dark jacket over a purple shirt, and another person in a dark suit, engaged in a casual conversation in a blurred outdoor setting that appears to be near a body of water, likely at a seaside or lakeside location. The late afternoon or early evening lighting and relaxed atmosphere contribute to a sense of informality.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/6a178fd4cc8ead65018c35517c75f1d1.pt
2529ce2ccb1df476a6adecebd1fede5c_cfr25.mp4,"The video shows a single woman, with long, dark hair and fair skin, seated in a calm and domestic living room setting, wearing a striped shirt with red, white, and gray bands, gesturing with her right hand as she engages in a conversation. The woman is surrounded by a neutral-colored couch and a plant, with soft, natural lighting illuminating the scene.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/2529ce2ccb1df476a6adecebd1fede5c.pt
ae168dbd7c4b6a88e7fc815ff4955885_cfr25.mp4,"The video shows a single woman, likely in her thirties with medium-length brown hair, wearing a purple top and a heart-shaped pendant necklace, engaged in an activity in a warm and cozy indoor setting with wooden cabinets and a colorful, blurred object in the background. The woman stands upright, her posture suggesting she is involved in a conversation or task, surrounded by the inviting atmosphere of a kitchen or casual dining area.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/ae168dbd7c4b6a88e7fc815ff4955885.pt
8a4531537a5feb3060d87cfd48c148d3_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/8a4531537a5feb3060d87cfd48c148d3.pt
51c1066d67767f13b177c2b56d9db5f1_cfr25.mp4,"The video shows a middle-aged man in a dark suit and tie, seated in a dimly lit room with a concrete wall, engaged in a serious conversation with someone off-camera, while a partially visible second person in a dark-colored garment listens intently. The man's gray hair and focused expression convey a sense of intensity, set against the stark backdrop of the fluorescent light and concrete surroundings.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/51c1066d67767f13b177c2b56d9db5f1.pt
e62408a0f74488f539374806cd08cf22_cfr25.mp4,"A middle-aged man with short dark hair and a blue shirt is seen in a series of close-ups, exuding a contemplative and troubled demeanor as he sits in a dimly lit indoor setting, his expression and posture subtly shifting as he appears lost in thought.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/e62408a0f74488f539374806cd08cf22.pt
20a4571cd37533fd550178cc559dc897_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/20a4571cd37533fd550178cc559dc897.pt
4972b1fe4a8e2add503c8a4a388f2c49_cfr25.mp4,"The video shows a young man with short, light brown hair and fair skin, dressed in a dark green shirt, engaged in a serious conversation with someone off-camera in a warm and cozy indoor setting with a brick wall and a window with partially closed blinds. He stands with an attentive posture, his head slightly turned and his mouth open, as he listens intently to the unseen speaker.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/4972b1fe4a8e2add503c8a4a388f2c49.pt
5579bb1384d805efd0dfb12cec43a445_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/5579bb1384d805efd0dfb12cec43a445.pt
a8a2a68f71b5d8180fa5419b2bfd31c5_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/a8a2a68f71b5d8180fa5419b2bfd31c5.pt
d977ccf06bdaf4d0532181705df26213_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/d977ccf06bdaf4d0532181705df26213.pt
74eacb753a971c9a94820b40484264e8_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/74eacb753a971c9a94820b40484264e8.pt
f811e0b6232f309d5eac0c3ff76ae44c_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/f811e0b6232f309d5eac0c3ff76ae44c.pt
9e29925c7aa0639297a26ca7ab3e324d_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/9e29925c7aa0639297a26ca7ab3e324d.pt
7787062441012ff08f3dea30d86a3448_cfr25.mp4,"The video shows a young man in his twenties with dark hair and a light skin tone, dressed in a dark jacket and black shirt, engaged in a conversation with someone out of frame, standing in a dimly lit indoor setting with blurred lights in the background, likely a public or semi-public space.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/7787062441012ff08f3dea30d86a3448.pt
e8e5766fcfcbaefe57b4bb87aac8a711_cfr25.mp4,"The video shows a single woman, in her thirties with dark hair and fair skin, seated in a dimly lit room with a beige background, wearing a dark red top and appearing relaxed and engaged in a conversation. She sits calmly, with no significant movements, in a minimalist setting with no visible decorations.",/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/e8e5766fcfcbaefe57b4bb87aac8a711.pt
ab3bc999c5f00242b69fbce0a1e02125_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/ab3bc999c5f00242b69fbce0a1e02125.pt
a8eeaa77c21c6da9645bafd2fffd1a77_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/a8eeaa77c21c6da9645bafd2fffd1a77.pt
0036a05ba228759431b192a91270d2b4_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/0036a05ba228759431b192a91270d2b4.pt
db8b3b215919c5866a082be36241951a_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/db8b3b215919c5866a082be36241951a.pt
9f497007f169a8b43344fa952d13a8e2_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/9f497007f169a8b43344fa952d13a8e2.pt
eea35e292a29de72dc8252fa3657e835_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/eea35e292a29de72dc8252fa3657e835.pt
7a06e8dd856c1889fa9a153f94718bc3_cfr25.mp4,a person is talking,/mnt/dataset1/jinhyuk/Hallo3/cropped_only_10K_preprocessed/audio_emb_omniavatar_aligned/7a06e8dd856c1889fa9a153f94718bc3.pt
